author,title,description,url,urlToImage,publishedAt,content,source.id,source.name,annotation,
Mathew Plale,De Niro really spanked DiCaprio in Killers of the Flower Moon,"DiCaprio must have been naughty enough on the set of Killers of the Flower Moon for De Niro to actually whack him with a paddle.
The post De Niro really spanked DiCaprio in Killers of the Flower Moon appeared first on JoBlo.",https://www.joblo.com/de-niro-really-spanked-dicaprio-in-killers-of-the-flower-moon/,https://www.joblo.com/wp-content/uploads/2023/10/Killers-Flower-Moon.jpg,2023-10-24T15:30:00Z,DiCaprio must have been naughty enough on the set of Killers of the Flower Moon for De Niro to actually whack him with a paddle.One of the more memorable scenes in Martin Scorseses Killers of the Flo… [+1931 chars],,JoBlo.com,2,
Ben Okazawa,'Reservation Dogs' Star Devery Jacobs Says 'Killers of the Flower Moon' 'Dehumanizes' Indigenous People,As originally published by Ben Okazawa on Exclaim!Killers of the Flower Moon's arrival in theatres last week has sparked a widespread conversatio,http://exclaim.ca/film/article/reservation_dogs_star_devery_jacobs_says_killers_of_the_flower_moon_dehumanizes_indigenous_people,,2023-10-24T15:20:00Z,"As originally published by Ben Okazawa on Exclaim!Killers of the Flower Moon's arrival in theatres last week has sparked a widespread conversation about its portrayal of the Osage tribe, with Indigen… [+2038 chars]",,Exclaim!,7,
Ned Booth,"""Reservation Dogs' Actress Devery Jacobs Derides ""Killers Of The Flower Moon' As “F*cking Hellfire” That “Further Dehumanizes Our People”","At its LA premiere last week, Osage community members who worked on Martin Scorsese""s “Killers Of The Flower Moon” expressed reservations about its depiction of the Osage Nation tribe. But their feedback isn't nearly as harsh as how “Reservation Dogs” star De…",https://theplaylist.net/devery-jones-killers-of-the-flower-moon-criticism-20231024/,https://cdn.theplaylist.net/wp-content/uploads/2023/10/24111505/Devery-Jacobs-Killers-Of-The-Flower-Moon.jpg,2023-10-24T15:16:08Z,"At its LA premiere last week, Osage community members who worked on Martin Scorsese""s “Killers Of The Flower Moon” expressed reservations about its depiction of the Osage Nation tribe. But their feed… [+3959 chars]",,Theplaylist.net,7,
wsj.com,"""Killers of the Flower Moon' Puts New Indigenous Stars on the Map","When Martin Scorsese set out to make “Killers of the Flower Moon,” a film based on a true story about a series of murders targeting the Osage community in the 1920s, the director needed to cast 63 credited Native American roles. So his team called casting dir…",https://biztoc.com/x/68372bb58eefd498,https://c.biztoc.com/p/68372bb58eefd498/s.webp,2023-10-24T14:48:06Z,"When Martin Scorsese set out to make Killers of the Flower Moon, a film based on a true story about a series of murders targeting the Osage community in the 1920s, the director needed to cast 63 cred… [+309 chars]",,Biztoc.com,2,
Jazz Tangcay,"""Killers of the Flower Moon' Costume Designer on Working With Martin Scorsese For the First Time","Costume designer Jacqueline West, a four-time Academy Award nominee, had several directors on her wish list. She had already worked alongside Denis Ville- neuve, Ben Affleck, Terrence Malick and Alejandro González Iñárritu. This year, she finally crossed Mart…",https://variety.com/2023/artisans/news/killers-of-the-flower-moon-costume-designer-martin-scorsese-1235766340/,https://variety.com/wp-content/uploads/2023/10/Killers_Of_The_Flower_Moon_Photo_0104.jpg?w=1000&h=563&crop=1,2023-10-24T14:18:00Z,"Costume designer Jacqueline West, a four-time Academy Award nominee, had several directors on her wish list. She had already worked alongside Denis Ville- neuve, Ben Affleck, Terrence Malick and Alej… [+2661 chars]",,Variety,3,
MacDailyNews,"Apple's ""Killers of the Flower Moon' leads feature film strategy shift","Apple Studio's new film ""Killers of the Flower Moon,"" from director Martin Scorsese, debuted in theaters this past weekend…
The post Apple's ""Killers of the Flower Moon' leads feature film strategy shift appeared first on MacDailyNews.",https://macdailynews.com/2023/10/24/apples-killers-of-the-flower-moon-leads-feature-film-strategy-shift/,https://149359564.v2.pressablecdn.com/wp-content/uploads/2023/08/230830_killers_flower_moon.png,2023-10-24T13:54:39Z,"From left to right: Martin Scorseses highly anticipated film Killers of the Flower Moon, starring Leonardo DiCaprio, Robert De Niro and Lily Gladstone, premiered in theaters on Friday, October 20, 20… [+2919 chars]",,Macdailynews.com,6,
Brady Langmann,The Swerve That Makes Killers of the Flower Moon Peak Scorsese,"In telling the story of the Osage murders, the director strips everything down—and the result is pure horror, laid bare.",https://www.esquire.com/entertainment/movies/a45563239/killers-of-the-flower-moon-review-martin-scorsese/,"https://hips.hearstapps.com/vidthumb/images/killers-of-the-flower-moon-dicaprio-deniro-6469cf0769537.jpg?crop=1xw:0.8888888888888888xh;center,top&resize=1200:*",2023-10-24T13:40:00Z,"Ernest Burkhart deserved a lot of thingsjail time, poverty, his current evisceration in our history booksbut in Killers of the Flower Moon, the new epic from Martin Scorsese, the director is careful … [+6400 chars]",,esquire.com,4,
Samantha Bergeson,"Devery Jacobs Criticizes Scorsese's ""Killers of the Flower Moon': The ""White Perspective' Was Centered","""Being Native, watching this movie was f*cking hellfire,"" the ""Reservation Dogs"" actress tweeted.",https://www.indiewire.com/news/general-news/devery-jacobs-criticizes-killers-of-the-flower-moon-1234919472/,https://www.indiewire.com/wp-content/uploads/2023/10/Killers_Of_The_Flower_Moon_Photo_0105.jpg,2023-10-24T13:32:03Z,"Actress Devery Jacobs is speaking out against Martin Scorsese's “Killers of the Flower Moon.” 
The “Reservation Dogs” star took to Twitter to address the 1920s-set epic that follows the real-life ki… [+3419 chars]",,IndieWire,4,
Adrienne Tyler,What Happened To Tom White After Killers Of The Flower Moon & Osage Investigation,"Killers of the Flower Moon introduces Tom White (Jesse Plemons), a BOI agent who was key in solving the mystery of the murders of the Osage people.",https://screenrant.com/killers-flower-moon-tom-white-what-happened-after/,https://static1.srcdn.com/wordpress/wp-content/uploads/2023/10/killers-of-the-flower-moon-tom-white-osage-tribe.jpeg,2023-10-24T13:21:20Z,"Summary
<ul><li> Tom White, the key investigator in the Osage murder case, became a warden of Leavenworth Prison after the investigation. </li><li> White was eventually transferred to La Tuna Federa… [+3765 chars]",,Screen Rant,2,
Ali Nahdee,"""Killers of the Flower Moon"" Proves Hollywood Isn't Making Movies For Native Women Like Me","Content warning: This story includes mentions of sexual abuse and violence.
Imagine a scenario where you watch a new movie featuring a character who looks like you, or at the very least looks like your mother or father or your child. You have the same feature…",https://www.popsugar.com/entertainment/killers-of-the-flower-moon-indigenous-review-49301827,https://media1.popsugar-assets.com/files/thumbor/JK5cPwLm13jfCHkVfay5wSIR4h8=/47x1:2424x1249/fit-in/3000x1250/top/filters:format_auto():quality(85):upscale()/2023/10/23/047/n/1922283/5c5db23f65370b1a373362.04338033_.jpg,2023-10-24T13:00:00Z,"Content warning: This story includes mentions of sexual abuse and violence.
Imagine a scenario where you watch a new movie featuring a character who looks like you, or at the very least looks like y… [+9596 chars]",,POPSUGAR,7,
Carys Anderson,Leonardo DiCaprio Wore Butt Padding for Killers of the Flower Moon Spanking Scene,"""I do remember doing them quite a few times and thinking, 'Oh, that must hurt,'"" cinematographer Rodrigo Prieto recalled. 
Leonardo DiCaprio Wore Butt Padding for Killers of the Flower Moon Spanking Scene
Carys Anderson",https://consequence.net/2023/10/leonardo-dicaprio-butt-padding-killers-of-the-flower-moon/,https://consequence.net/wp-content/uploads/2023/10/leonardo-dicaprio-butt-padding.jpg,2023-10-24T12:54:37Z,"When it comes to acting, you can't expect Robert De Niro to fake anything. That's why Leonardo DiCaprio wore butt padding to handle being spanked by De Niro in Martin Scorsese's Killers of the Flower… [+1035 chars]",,Consequence.net,2,
The Free Press,"The Long, Strange, Beautiful Road to ""Killers of the Flower Moon'","My father-in-law and my late husband, both accomplished actors, wished for a time when Hollywood would make movies about real Native Americans. Now my daughter is living it. ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~ It's 1985, and I am 24—a f…",https://freerepublic.com/focus/f-chat/4191904/posts,,2023-10-24T12:49:14Z,"Skip to comments.
The Long, Strange, Beautiful Road to Killers of the Flower MoonThe Free Press ^
 | October 20, 2023
 | By Nancy Rommelmann 
Posted on 10/24/2023 5:49:14 AM PDT by Red Badger
My… [+12080 chars]",,Freerepublic.com,6,
,'Peaky Blinders' Composer Reacts After Fans Claim 'Leo' Song Is Copied,"Several internet users claimed that the 'Leo' song was heavily ""inspired"" or ""copied"" by the popular British drama series 'Peaky Blinders'. Now, Otnicka has reacted to the controversy.",https://www.ndtv.com/feature/peaky-blinders-composer-reacts-after-fans-claim-leo-song-is-copied-4509732,https://c.ndtvimg.com/2023-10/ahu7ei9o_otnicka_625x300_24_October_23.jpg,2023-10-24T11:31:27Z,"Otnicka says he is not accusing anyone yet.
Lokesh Kanagaraj's 'Leo', starring Vijay in the lead role, is dominating the global box office. The film, which released on October 19, has left behind Ma… [+2132 chars]",,NDTV News,7,
Hannah Gearan,“Too Many Damn Long Movies”: Runtime Trend Criticized By Director As Scorsese's 3:26hr Epic Releases,"Director Alexander Payne criticizes Hollywood's trend towards overlong films, following the release of Scorsese's 3.5-hour Killers of the Flower Moon.",https://screenrant.com/movies-runtime-long-trend-alexander-payne-criticism/,https://static1.srcdn.com/wordpress/wp-content/uploads/2023/10/leonardo-dicaprio-looking-up-in-killers-of-the-flower-moon.jpg,2023-10-24T11:12:52Z,"Summary
<ul><li> Alexander Payne criticizes the trend of lengthy Hollywood films, stating that there are ""too many damn long movies"" and that films should be as short as possible. </li><li> Payne ac… [+2960 chars]",,Screen Rant,5,
,Leo Director Lokesh Kanagaraj Injured During Film's Promotions,"""Till then continue enjoying Leo with the same love,"" wrote the filmmaker",https://www.ndtv.com/entertainment/leo-director-lokesh-kanagaraj-injured-during-films-promotions-in-kerala-4509557,https://c.ndtvimg.com/2023-10/bp13juf_lokesh_625x300_24_October_23.jpg,2023-10-24T10:19:10Z,"Lokesh Kanagaraj shared this image. (courtesy: Dir_Lokesh)
New Delhi: Filmmaker Lokesh Kanagaraj, who is basking in the success of his latest release Leo, starring Vijay in the lead role, suffered a… [+1737 chars]",,NDTV News,10,
Katrina vanden Heuvel,How Osage Nation Members Struck Back at Decades of Indigenous Misrepresentation in the Media,"Katrina vanden Heuvel



In the corporation's version of Newspeak, ""carbon emissions"" means whatever it wants—and any investment in renewables is just a facade.




The post How Osage Nation Members Struck Back at Decades of Indigenous Misrepresentation in …",https://www.thenation.com/article/politics/osage-nation-scorsese-film/,https://www.thenation.com/wp-content/uploads/2023/10/killers-of-the-flower-moon-getty.jpg,2023-10-24T09:30:42Z,"Osage Nation members attend the Killers of the Flower Moon premiere in New York City on September 27, 2023. (Dia Dipasupil / Getty)
Thank you for signing up for The Nations weekly newsletter.
Thank… [+5685 chars]",,Thenation.com,7,
Coleman Spilde,"""Killers of the Flower Moon' Is Scorsese's Movie Miracle","Photo Illustration by Thomas Levinson/The Daily Beast/Getty/Apple TV+
Not sure what to watch next? Subscribe to The Daily Beast's Obsessed See Skip newsletter here and get the latest show and movie recommendations every Tuesday.There are roughly 47,000—oh, w…",https://www.thedailybeast.com/obsessed/killers-of-the-flower-moon-is-scorseses-movie-miracle,"https://img.thedailybeast.com/image/upload/c_crop,d_placeholder_euli9k,h_1688,w_3000,x_0,y_0/dpr_2.0/c_limit,w_740/fl_lossy,q_auto/v1698088612/231022-killers-flower-moon-tease_hcfcwq",2023-10-24T08:43:43Z,"Not sure what to watch next?Subscribe to The Daily Beasts Obsessed See Skip newsletter hereand get the latest show and movie recommendations every Tuesday.
There are roughly 47,000oh, wait, a new Ne… [+6103 chars]",,Daily Beast,5,
etimes.in,Devery Jacobs SLAMS Killers of the Flower Moon,"Actress Devery Jacobs has expressed her disappointment with Martin Scorsese's film 'Killers of the Flower Moon' for its portrayal of indigenous Osage people. She criticized the excessive violence and one-dimensional depiction of the characters, stating that t…",https://timesofindia.indiatimes.com/entertainment/english/hollywood/news/devery-jacobs-slams-martin-scorsese-leonardo-dicaprios-killers-of-the-flower-moon-for-dehumanizing-osage-folk-asks-is-this-really-the-representation-we-needed/articleshow/104669275.cms,"https://static.toiimg.com/thumb/msid-104669372,width-1070,height-580,imgsize-44940,resizemode-75,overlay-toi_sw,pt-32,y_pad-40/photo.jpg",2023-10-24T08:13:37Z,"'Killers of the Flower Moon' Box Office collection: Martin Scorsese and Leonardo DiCaprio's team-up rakes in $2.6 million in previewsThis weekend, two major names in pop culture, Martin Scorsese and … [+230 chars]",the-times-of-india,The Times of India,7,
